PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
11,7141|714|71|7,1.714111.340,שעות נוספות מיוחדות,,,,5000,
13,7141|714|71|7,1.714113.431,מים,,,,12000,
15,7141|714|71|7,1.714115.433,בטוח,,,,38000,
16,7141|714|71|7,1.714116.434,תקוני מבנים  מתקנים ואינונטר,,,,35000,
17,7141|714|71|7,1.714117.435,חשמל ואנרגיה,,,,43000,
18,7141|714|71|7,1.714118.436,נקיון,,,,21000,
19,7141|714|71|7,1.714119.461,צרכי משרד,,,,16000,
12,7141|714|71|7,1.714112.463,טלפונים,,,,5000,
13,7141|714|71|7,1.714113.464,דאר,,,,22000,
16,7141|714|71|7,1.714116.531,אחזקת רכב,,,,48000,
17,7141|714|71|7,1.714117.532,בטוח רכב,,,,1000,
19,7141|714|71|7,1.714119.534,דלק ושמן,,,,60000,
18,7141|714|71|7,1.714118.760,בגדי עבודה יחידתיים,,,,7000,
11,7141|714|71|7,1.714111.932,ציוד ורהוט משרדי,,,,5000,
23,7142|714|71|7,1.714223.110,משכורת כוללת,,,,1047000,
29,7142|714|71|7,1.714229.124,החזר הוצאות,,,,192000,
22,7142|714|71|7,1.714222.126,הבראה,,,,37000,
23,7142|714|71|7,1.714223.127,השתתפות באחזקת רכב 0 6,,,,155000,
27,7142|714|71|7,1.714227.130,תשלומים מיוחדים,,,,825000,
29,7142|714|71|7,1.714229.181,מיסים וביטוח לאומי,,,,297000,
21,7142|714|71|7,1.714221.182,קופות גמל והשתלמות,,,,260000,
29,7142|714|71|7,1.714229.310,שעות נוספות רשומות,,,,33000,
26,7142|714|71|7,1.714226.340,שעות נוספות מיוחדות,,,,5000,
27,7142|714|71|7,1.714227.755,לכידה ואחסנת בע ח,,,,85000,
28,7142|714|71|7,1.714228.756,סיוע לבע ח פצועים,,,,40000,
29,7142|714|71|7,1.714229.781,בדיקות מעבדה,,,,5000,
38,7143|714|71|7,1.714338.110,משכורת כוללת,,,,335000,
35,7143|714|71|7,1.714335.124,החזר הוצאות,,,,17000,
37,7143|714|71|7,1.714337.126,הבראה,,,,31000,
38,7143|714|71|7,1.714338.127,השתתפות באחזקת רכב05,,,,81000,
33,7143|714|71|7,1.714333.130,תשלומים מיוחדים,,,,157000,
35,7143|714|71|7,1.714335.181,מיסים וביטוח לאומי,,,,92000,
36,7143|714|71|7,1.714336.182,קופות גמל והשתלמות,,,,87000,
35,7143|714|71|7,1.714335.310,שעות נוספות רשומות,,,,67000,
32,7143|714|71|7,1.714332.340,שעות נוספות מיוחדות,,,,21000,
31,7143|714|71|7,1.714331.680,חלב לפועלים,,,,5000,
31,7143|714|71|7,1.714331.720,חמרים  וציוד שוטף,,,,45000,
35,7143|714|71|7,1.714335.781,רשיונות וסימון לכלבים,,,,20000,
36,7143|714|71|7,1.714336.782,חיסון נגד כלבת,,,,555000,
37,7143|714|71|7,1.714337.783,הזנת בע ח בהסגר,,,,40000,
38,7143|714|71|7,1.714338.784,רישום כלבים בשרותים הוטרינריים,,,,125000,
32,7143|714|71|7,1.714332.981,ציוד מדעי ומעבדתי,,,,10000,
33,7143|714|71|7,1.714333.982,רכישת אמצעים לסימון כלבים,,,,10000,
01,7472|747|74|7,1.747201.110,משכורת כוללת,,,,1027000,
07,7472|747|74|7,1.747207.124,החזר הוצאות,,,,58000,
09,7472|747|74|7,1.747209.126,הבראה,,,,55000,
01,7472|747|74|7,1.747201.127,השתתפות באחזקת רכב 0 8,,,,248000,
05,7472|747|74|7,1.747205.130,תשלומים מיוחדים,,,,970000,
07,7472|747|74|7,1.747207.181,מיסים וביטוח לאומי,,,,310000,
08,7472|747|74|7,1.747208.182,קופות גמל והשתלמות,,,,245000,
07,7472|747|74|7,1.747207.310,שעות  נוספות  רשומות,,,,36000,
04,7472|747|74|7,1.747204.340,שעות נוספות מיוחדות,,,,2000,
02,7472|747|74|7,1.747202.411,שכר דירה,,,,577000,
03,7472|747|74|7,1.747203.461,צרכי משרד,,,,44000,
05,7472|747|74|7,1.747205.463,טלפונים,,,,75000,
07,7472|747|74|7,1.747207.521,הדרכה וכנסים,,,,6000,
08,7472|747|74|7,1.747208.522,השתלמות יחידתית,,,,195000,
09,7472|747|74|7,1.747209.531,אחזקת רכב,,,,5000,
02,7472|747|74|7,1.747202.533,שכירת רכב,,,,34000,
03,7472|747|74|7,1.747203.534,דלק ושמן,,,,19000,
02,7472|747|74|7,1.747202.541,אחזקת מכשירי קשר,,,,200000,
07,7472|747|74|7,1.747207.610,כיבודים,,,,50000,
01,7472|747|74|7,1.747201.670,סעיף שאינו חוזר,,,,0,
03,7472|747|74|7,1.747203.680,הוצאות   מיוחדות,,,,4000,
06,7472|747|74|7,1.747206.691,מערכות מידע ומחשוב,,,,70000,
08,7472|747|74|7,1.747208.693,מחשוב יחידתי,,,,18000,
07,7472|747|74|7,1.747207.110,משכורת כוללת,,,,5105000,
04,7472|747|74|7,1.747204.124,החזר הוצאות,,,,334000,
06,7472|747|74|7,1.747206.126,הבראה,,,,355000,
07,7472|747|74|7,1.747207.127,השתתפות באחזקת רכב 0 60,,,,1467000,
02,7472|747|74|7,1.747202.130,תשלומים מיוחדים,,,,7804000,
04,7472|747|74|7,1.747204.181,מיסים וביטוח לאומי,,,,2017000,
05,7472|747|74|7,1.747205.182,קופות גמל והשתלמות,,,,1584000,
05,7472|747|74|7,1.747205.230,משימות חולפות 0 87.5,,,,503000,
09,7472|747|74|7,1.747209.250,עובדים יומיים,,,,1938000,
05,7472|747|74|7,1.747205.433,ביטוח מפקחים,,,,197000,
08,7472|747|74|7,1.747208.436,נקיון,,,,105000,
06,7472|747|74|7,1.747206.531,אחזקת רכב,,,,221000,
07,7472|747|74|7,1.747207.532,בטוח רכב,,,,157000,
09,7472|747|74|7,1.747209.534,דלק ושמן,,,,99000,
01,7472|747|74|7,1.747201.721,חמרים 0 משחת מיגון,,,,320000,
02,7472|747|74|7,1.747202.722,שקיות ניילון,,,,130000,
03,7472|747|74|7,1.747203.723,חמרים לעבודה עצמית,,,,100000,
07,7472|747|74|7,1.747207.751,נקוי החופים וביצוע חריש בטחוני,,,,1400000,
08,7472|747|74|7,1.747208.752,אחזקת מבנים וסככות צל,,,,285000,
09,7472|747|74|7,1.747209.753,פקוח וסדרנות ע י קבלן,,,,200000,
01,7472|747|74|7,1.747201.754,הפעלת בתי שימוש ציבוריים בחופים,,,,30000,
02,7472|747|74|7,1.747202.755,התקנת סככות צל,,,,360000,
03,7472|747|74|7,1.747203.756,התקנת שלטים ואחזקתם,,,,120000,
05,7472|747|74|7,1.747205.758,שבילי הנגשה בחופים,,,,50000,
09,7472|747|74|7,1.747209.761,בגדי עבודה יחידתיים,,,,200000,
01,7472|747|74|7,1.747201.932,ציוד וריהוט משרדי,,,,70000,
03,7472|747|74|7,1.747203.934,ציוד תפעולי,,,,56000,
05,7472|747|74|7,1.747205.936,רכישת מתקני משחק לחופים,,,,100000,
04,7472|747|74|7,1.747204.110,משכורת כוללת,,,,6222000,
01,7472|747|74|7,1.747201.124,החזר הוצאות,,,,268000,
03,7472|747|74|7,1.747203.126,הבראה,,,,303000,
04,7472|747|74|7,1.747204.127,השתתפות באחזקת רכב 0 45,,,,1139000,
08,7472|747|74|7,1.747208.130,תשלומים מיוחדים,,,,5800000,
01,7472|747|74|7,1.747201.181,מיסים וביטוח לאומי,,,,1947000,
02,7472|747|74|7,1.747202.182,קופות גמל והשתלמות,,,,1609000,
02,7472|747|74|7,1.747202.230,משימות חולפות 0 16,,,,795000,
01,7472|747|74|7,1.747201.310,שעות נוספות רשומות,,,,509000,
09,7472|747|74|7,1.747209.431,מים,,,,1739000,
02,7472|747|74|7,1.747202.433,בטוח מצילים,,,,145000,
03,7472|747|74|7,1.747203.434,תקוני מבנים מתקנים ואינונטר,,,,32000,
04,7472|747|74|7,1.747204.435,חשמל ואנרגיה,,,,302000,
04,7472|747|74|7,1.747204.670,סעיף שאינו חוזר,,,,0,
07,7472|747|74|7,1.747207.721,חמרים 0 משחת מיגון,,,,325000,
04,7472|747|74|7,1.747204.751,פיקוח משטרתי בחופי הרחצה,,,,100000,
05,7472|747|74|7,1.747205.752,אחזקת תחנות עזרה ראשונה,,,,1240000,
07,7472|747|74|7,1.747207.754,השכרת רמקולים,,,,550000,
03,7472|747|74|7,1.747203.783,אחזקת סירות וציוד הצלה,,,,30000,
04,7472|747|74|7,1.747204.921,שיפוץ מבנים בחופים,,,,150000,
05,7472|747|74|7,1.747205.922,שיפוץ מערכת חשמל בחופים,,,,80000,
07,7472|747|74|7,1.747207.981,רכישת חסקות וגלשנים,,,,140000,
15,8111|811|81|8,1.811115.110,משכורת כוללת,,,,1673000,
12,8111|811|81|8,1.811112.124,החזר הוצאות,,,,79000,
14,8111|811|81|8,1.811114.126,הבראה,,,,65000,
15,8111|811|81|8,1.811115.127,השתתפות באחזקת רכב 0 11,,,,173000,
19,8111|811|81|8,1.811119.130,תשלומים מיוחדים,,,,227000,
12,8111|811|81|8,1.811112.181,מיסים וביטוח לאומי,,,,306000,
13,8111|811|81|8,1.811113.182,קופות גמל והשתלמות,,,,272000,
12,8111|811|81|8,1.811112.310,שעות  נוספות  רשומות,,,,141000,
17,8111|811|81|8,1.811117.412,מיסים ואגרות,,,,5000,
12,8111|811|81|8,1.811112.432,תחזוקת חצרות וגנים ע י שפ ע,,,,35000,
13,8111|811|81|8,1.811113.433,ביטוח,,,,343000,
14,8111|811|81|8,1.811114.434,תקוני מבנים  מתקנים ואינונטר,,,,67000,
19,8111|811|81|8,1.811119.439,אחזקת בניני העיריה0השתתפות,,,,2290000,
17,8111|811|81|8,1.811117.461,צרכי משרד,,,,270000,
18,8111|811|81|8,1.811118.462,ספרים ועתונים,,,,25000,
19,8111|811|81|8,1.811119.463,טלפונים,,,,350000,
11,8111|811|81|8,1.811111.464,דאר,,,,485000,
18,8111|811|81|8,1.811118.510,נסיעות  ואש ל,,,,90000,
12,8111|811|81|8,1.811112.521,הדרכה וכנסים,,,,103000,
13,8111|811|81|8,1.811113.522,גיבוש יחידתי,,,,270000,
14,8111|811|81|8,1.811114.531,אחזקת רכב,,,,6000,
16,8111|811|81|8,1.811116.533,שכירת רכב ורכב עירוני,,,,78000,
17,8111|811|81|8,1.811117.534,דלק ושמן,,,,42000,
16,8111|811|81|8,1.811116.541,אחזקת מכשירי קשר,,,,375000,
12,8111|811|81|8,1.811112.610,כיבודים,,,,86000,
17,8111|811|81|8,1.811117.680,הוצאות מיוחדות,,,,30000,
11,8111|811|81|8,1.811111.691,מערכות מידע ומחשוב,,,,520000,
13,8111|811|81|8,1.811113.693,מחשוב יחידתי,,,,58000,
16,8111|811|81|8,1.811116.752,יעוץ מקצועי,,,,30000,
17,8111|811|81|8,1.811117.753,בטוח תלמידים,,,,1400000,
11,8111|811|81|8,1.811111.756,סקרים יעוץ ופיקוח הנדסי,,,,180000,
13,8111|811|81|8,1.811113.782,פעילות קהילתית בית ספרית,,,,200000,
15,8111|811|81|8,1.811115.784,פעילות ועד הורים מרכזי,,,,50000,
16,8111|811|81|8,1.811116.785,כנס ת א לחינוך מתקדם,,,,300000,
17,8111|811|81|8,1.811117.786,יוזמות פדגוגיות,,,,270000,
18,8111|811|81|8,1.811118.787,משלחות נוער מחו ל ולחו ל,,,,537000,
12,8111|811|81|8,1.811112.821,מלגות לסטודנטים 0יעקב חי מייכר,,,,125000,
13,8111|811|81|8,1.811113.863,טיפול ממוקד בילדים עם לקויות למי,,,,382000,
13,8111|811|81|8,1.811113.871,סעיף שאינו חוזר,,,,0,
18,8111|811|81|8,1.811118.932,ציוד ורהוט משרדי,,,,108000,
18,8111|811|81|8,1.811118.981,רכישת נזקי פריצות,,,,583000,
19,8111|811|81|8,1.811119.982,הצטיידות לנושא קשר,,,,24000,
21,8111|811|81|8,1.811121.110,משכורת כוללת,,,,3356000,
27,8111|811|81|8,1.811127.124,החזר הוצאות,,,,162000,
29,8111|811|81|8,1.811129.126,הבראה,,,,160000,
21,8111|811|81|8,1.811121.127,השתתפות באחזקת רכב022,,,,626000,
25,8111|811|81|8,1.811125.130,תשלומים מיוחדים,,,,540000,
27,8111|811|81|8,1.811127.181,מיסים וביטוח לאומי,,,,649000,
28,8111|811|81|8,1.811128.182,קופות גמל והשתלמות,,,,592000,
27,8111|811|81|8,1.811127.310,שעות  נוספות  רשומות,,,,171000,
29,8111|811|81|8,1.811129.531,אחזקת רכב,,,,2000,
22,8111|811|81|8,1.811122.533,שכירת רכב ורכב עירוני,,,,38000,
23,8111|811|81|8,1.811123.534,דלק ושמן,,,,19000,
12,8112|811|81|8,1.811212.110,משכורת כוללת,,,,947000,
18,8112|811|81|8,1.811218.124,החזר הוצאות,,,,52000,
11,8112|811|81|8,1.811211.126,הבראה,,,,54000,
12,8112|811|81|8,1.811212.127,השתתפות באחזקת רכב 0 9,,,,231000,
16,8112|811|81|8,1.811216.130,תשלומים מיוחדים,,,,309000,
18,8112|811|81|8,1.811218.181,מיסים וביטוח לאומי,,,,229000,
19,8112|811|81|8,1.811219.182,קופות גמל והשתלמות,,,,200000,
18,8112|811|81|8,1.811218.310,שעות נוספות רשומות,,,,73000,
15,8112|811|81|8,1.811215.340,שעות נוספות מיוחדות,,,,105000,
13,8112|811|81|8,1.811213.411,שכר דירה,,,,1006000,
17,8112|811|81|8,1.811217.431,מים,,,,22000,
11,8112|811|81|8,1.811211.434,תיקוני מבנים מתקנים,,,,12000,
12,8112|811|81|8,1.811212.435,חשמל ואנרגיה,,,,64000,
11,8112|811|81|8,1.811211.531,אחזקת רכב,,,,2000,
13,8112|811|81|8,1.811213.533,שכירת רכב ורכב עירוני,,,,57000,
14,8112|811|81|8,1.811214.534,דלק ושמן,,,,63000,
18,8112|811|81|8,1.811218.610,כיבודים,,,,3000,
17,8112|811|81|8,1.811217.691,מערכות מידע ומחשוב,,,,1750000,
12,8112|811|81|8,1.811212.751,ניקיון,,,,102000,
18,8112|811|81|8,1.811218.781,החזקת מקלטים,,,,176000,
27,8112|811|81|8,1.811227.110,משכורת כוללת,,,,1864000,
24,8112|811|81|8,1.811224.124,החזר הוצאות,,,,94000,
26,8112|811|81|8,1.811226.126,הבראה,,,,98000,
27,8112|811|81|8,1.811227.127,השתתפות באחזקת רכב 015,,,,374000,
22,8112|811|81|8,1.811222.130,תשלומים  מיוחדים,,,,320000,
24,8112|811|81|8,1.811224.181,מיסים וביטוח לאומי,,,,362000,
25,8112|811|81|8,1.811225.182,קופות גמל והשתלמות,,,,332000,
24,8112|811|81|8,1.811224.310,שעות נוספות רשומות,,,,49000,
29,8112|811|81|8,1.811229.412,מיסים ואגרות,,,,100000,
26,8112|811|81|8,1.811226.434,תקוני מבנים  מתקנים ואינונטר,,,,1942000,
22,8112|811|81|8,1.811222.463,טלפונים,,,,7000,
26,8112|811|81|8,1.811226.531,אחזקת רכב,,,,25000,
27,8112|811|81|8,1.811227.532,בטוח רכב,,,,47000,
29,8112|811|81|8,1.811229.534,דלק ושמן,,,,10000,
24,8112|811|81|8,1.811224.610,כיבודים,,,,1000,
27,8112|811|81|8,1.811227.670,סעיף שאינו חוזר,,,,0,
27,8112|811|81|8,1.811227.710,הובלות וסבלות,,,,1020000,
29,8112|811|81|8,1.811229.720,חומרים,,,,90000,
29,8112|811|81|8,1.811229.753,תגבור שמירה,,,,30000,
24,8112|811|81|8,1.811224.781,אחזקת מעליות וביקורות תקופתיות,,,,252000,
25,8112|811|81|8,1.811225.782,אחזקת מערכות איתוראן,,,,633000,
26,8112|811|81|8,1.811226.783,כיבוי אש,,,,211000,
21,8112|811|81|8,1.811221.932,ציוד וריהוט במוסדות חינוך,,,,4300000,
24,8112|811|81|8,1.811224.935,רכישת ציוד למעבדות,,,,185000,
21,8112|811|81|8,1.811221.981,מיזוג אויר למוסדות חינוך,,,,3500000,
22,8112|811|81|8,1.811222.982,רכישת מערכות השקיה,,,,50000,
23,8112|811|81|8,1.811223.983,רכישת גלאי איתוראן,,,,100000,
33,8112|811|81|8,1.811233.110,משכורת כוללת,,,,980000,
39,8112|811|81|8,1.811239.124,החזר הוצאות,,,,49000,
32,8112|811|81|8,1.811232.126,הבראה,,,,43000,
33,8112|811|81|8,1.811233.127,השתתפות באחזקת רכב 0 5,,,,210000,
37,8112|811|81|8,1.811237.130,תשלומים מיוחדים,,,,281000,
39,8112|811|81|8,1.811239.181,מיסים וביטוח לאומי,,,,204000,
31,8112|811|81|8,1.811231.182,קופות גמל והשתלמות,,,,161000,
39,8112|811|81|8,1.811239.310,שעות נוספות רשומות,,,,10000,
39,8112|811|81|8,1.811239.781,פרוייקטים בתחומי נקיון,,,,450000,
48,8112|811|81|8,1.811248.110,משכורת כוללת,,,,1183000,
45,8112|811|81|8,1.811245.124,החזר הוצאות,,,,92000,
47,8112|811|81|8,1.811247.126,הבראה,,,,66000,
48,8112|811|81|8,1.811248.127,השתתפות באחזקת רכב 0 10,,,,334000,
43,8112|811|81|8,1.811243.130,תשלומים מיוחדים,,,,181000,
45,8112|811|81|8,1.811245.181,מיסים וביטוח לאומי,,,,247000,
46,8112|811|81|8,1.811246.182,קופות גמל והשתלמות,,,,270000,
45,8112|811|81|8,1.811245.310,שעות נוספות רשומות,,,,48000,
54,8112|811|81|8,1.811254.110,משכורת כוללת,,,,426000,
51,8112|811|81|8,1.811251.124,החזר הוצאות,,,,27000,
53,8112|811|81|8,1.811253.126,הבראה,,,,33000,
54,8112|811|81|8,1.811254.127,השתתפות באחזקת רכב 0 2,,,,88000,
58,8112|811|81|8,1.811258.130,תשלומים מיוחדים,,,,62000,
51,8112|811|81|8,1.811251.181,מיסים וביטוח לאומי,,,,85000,
52,8112|811|81|8,1.811252.182,קופות גמל והשתלמות,,,,90000,
51,8112|811|81|8,1.811251.310,שעות  נוספות  רשומות,,,,24000,
59,8112|811|81|8,1.811259.512,הסעת תלמידים,,,,690000,
54,8112|811|81|8,1.811254.670,סעיף שאינו חוזר,,,,0,
59,8112|811|81|8,1.811259.861,הפעלה שוטפת 0 יובל חינוך,,,,110000,
54,8112|811|81|8,1.811254.881,הפעלה שוטפת 0הרשות לפיתוח כלכלי,,,,200000,
55,8112|811|81|8,1.811255.882,מים0הרשות לפיתוח כלכלי,,,,90000,
75,8112|811|81|8,1.811275.110,משכורת כוללת,,,,636000,
72,8112|811|81|8,1.811272.124,החזר הוצאות,,,,38000,
74,8112|811|81|8,1.811274.126,הבראה,,,,36000,
75,8112|811|81|8,1.811275.127,השתתפות באחזקת רכב 06,,,,191000,
79,8112|811|81|8,1.811279.130,תשלומים מיוחדים,,,,130000,
72,8112|811|81|8,1.811272.181,מיסים וביטוח לאומי,,,,134000,
73,8112|811|81|8,1.811273.182,קופות גמל והשתלמות,,,,119000,
72,8112|811|81|8,1.811272.310,שעות נוספות רשומות,,,,5000,
03,8113|811|81|8,1.811303.110,משכורת כוללת,,,,1660000,
09,8113|811|81|8,1.811309.124,החזר הוצאות,,,,138000,
02,8113|811|81|8,1.811302.126,הבראה,,,,108000,
03,8113|811|81|8,1.811303.127,השתתפות באחזקת רכב 0 17,,,,340000,
07,8113|811|81|8,1.811307.130,תשלומים מיוחדים,,,,315000,
09,8113|811|81|8,1.811309.181,מיסים וביטוח לאומי,,,,332000,
01,8113|811|81|8,1.811301.182,קופות גמל והשתלמות,,,,285000,
09,8113|811|81|8,1.811309.310,שעות נוספות רשומות,,,,5000,
08,8113|811|81|8,1.811308.650,עמלה בנקאית,,,,1000,
08,8113|811|81|8,1.811308.691,מערכות מידע ומחשוב,,,,460000,
06,8115|811|81|8,1.811506.110,משכורת כוללת,,,,439000,
03,8115|811|81|8,1.811503.124,החזר הוצאות,,,,24000,
05,8115|811|81|8,1.811505.126,הבראה,,,,21000,
06,8115|811|81|8,1.811506.127,השתתפות באחזקת רכב04,,,,96000,
01,8115|811|81|8,1.811501.130,תשלומים מיוחדים,,,,23000,
03,8115|811|81|8,1.811503.181,מיסים וביטוח לאומי,,,,78000,
